city,year,im2_cnt,im3_cnt
Chateaudun (Châteaudun),1500,0,0
Chateaudun (Châteaudun),1600,0,0
Chateaudun (Châteaudun),1700,0,0
Chateaudun (Châteaudun),1800,0,0
Chateaudun (Châteaudun),1900,0,0
Chateaudun (Châteaudun),2000,0,0
Mechelen (Malines),0,0,0
Mechelen (Malines),100,0,0
Mechelen (Malines),200,0,0
Mechelen (Malines),300,0,0
Mechelen (Malines),400,0,0
Mechelen (Malines),500,0,0
Mechelen (Malines),600,0,0
Mechelen (Malines),700,0,0
Mechelen (Malines),800,0,0
Mechelen (Malines),900,0,0
Mechelen (Malines),1000,0,0
Mechelen (Malines),1100,0,0
Mechelen (Malines),1200,1650,31350
Mechelen (Malines),1300,3000,60000
Mechelen (Malines),1400,4996.76651305682,127354.700460829
Mechelen (Malines),1500,2203.23348694317,50045.2995391705
Mechelen (Malines),1600,0,0
Mechelen (Malines),1700,0,0
Mechelen (Malines),1800,0,0
Mechelen (Malines),1900,0,0
Mechelen (Malines),2000,0,0
Leiden,0,0,0
Leiden,100,0,0
Leiden,200,0,0
Leiden,300,0,0
Leiden,400,0,0
Leiden,500,0,0
Leiden,600,0,0
Leiden,700,0,0
Leiden,800,0,0
Leiden,900,0,0
Leiden,1000,0,0
Leiden,1100,0,0
Leiden,1200,958,14370
Leiden,1300,0,0
Leiden,1400,3699.18699186992,83578.8617886182
Leiden,1500,3200.81300813008,88921.1382113821
Leiden,1600,0,0
Leiden,1700,0,0
Leiden,1800,0,0
Leiden,1900,0,0
Leiden,2000,0,0
Frankfurt am Oder (Frankfurt (Oder)),0,0,0
Frankfurt am Oder (Frankfurt (Oder)),100,0,0
Frankfurt am Oder (Frankfurt (Oder)),200,0,0
Frankfurt am Oder (Frankfurt (Oder)),300,0,0
Frankfurt am Oder (Frankfurt (Oder)),400,0,0
Frankfurt am Oder (Frankfurt (Oder)),500,0,0
Frankfurt am Oder (Frankfurt (Oder)),600,0,0
Frankfurt am Oder (Frankfurt (Oder)),700,0,0
Frankfurt am Oder (Frankfurt (Oder)),800,0,0
Frankfurt am Oder (Frankfurt (Oder)),900,0,0
Frankfurt am Oder (Frankfurt (Oder)),1000,294.466403162055,5300.395256917
Frankfurt am Oder (Frankfurt (Oder)),1100,583.04347826087,10494.7826086957
Frankfurt am Oder (Frankfurt (Oder)),1200,594.822134387353,10706.7984189723
Frankfurt am Oder (Frankfurt (Oder)),1300,17.6679841897233,318.02371541502
Frankfurt am Oder (Frankfurt (Oder)),1400,1147.54098360656,28688.524590164
Frankfurt am Oder (Frankfurt (Oder)),1500,1652.45901639344,41311.4754098361
Frankfurt am Oder (Frankfurt (Oder)),1600,0,0
Frankfurt am Oder (Frankfurt (Oder)),1700,0,0
Frankfurt am Oder (Frankfurt (Oder)),1800,0,0
Frankfurt am Oder (Frankfurt (Oder)),1900,0,0
Frankfurt am Oder (Frankfurt (Oder)),2000,0,0
Roermond,0,0,0
Roermond,100,0,0
Roermond,200,0,0
Roermond,300,0,0
Roermond,400,0,0
Roermond,500,0,0
Roermond,600,0,0
Roermond,700,0,0
Roermond,800,0,0
Roermond,900,0,0
Roermond,1000,0,0
Roermond,1100,0,0
Roermond,1200,923.685185185184,15417.462962963
Roermond,1300,1445.16666666667,23761.1666666667
Roermond,1400,693.862433862434,15901.7989417989
Roermond,1500,1697.14285714286,39034.2857142857
Roermond,1600,17.1428571428571,394.285714285714
Roermond,1700,0,0
Roermond,1800,0,0
Roermond,1900,0,0
Roermond,2000,0,0
Hannover,0,0,0
Hannover,100,0,0
Hannover,200,0,0
Hannover,300,0,0
Hannover,400,0,0
Hannover,500,0,0
Hannover,600,0,0
Hannover,700,0,0
Hannover,800,0,0
Hannover,900,0,0
Hannover,1000,0,0
Hannover,1100,798,10374
Hannover,1200,312,2496
Hannover,1300,230.769230769231,4153.84615384615
Hannover,1400,1854.23076923077,29281.1538461539
Hannover,1500,0,0
Hannover,1600,0,0
Hannover,1700,0,0
Hannover,1800,0,0
Hannover,1900,0,0
Hannover,2000,0,0
Gloucester,0,0,0
Gloucester,100,0,0
Gloucester,200,0,0
Gloucester,300,0,0
Gloucester,400,0,0
Gloucester,500,0,0
Gloucester,600,0,0
Gloucester,700,6.86,50.764
Gloucester,800,42.14,343.336
Gloucester,900,28.63,238.903
Gloucester,1000,-6.63,-53.703
Gloucester,1100,2659.00000000001,54030.0000000002
Gloucester,1200,1114.93506493506,23413.6363636363
Gloucester,1300,1092.85714285714,22950
Gloucester,1400,342.207792207792,7186.36363636364
Gloucester,1500,0,0
Gloucester,1600,0,0
Gloucester,1700,0,0
Gloucester,1800,0,0
Gloucester,1900,0,0
Gloucester,2000,0,0
Pavia,0,0,0
Pavia,100,0,0
Pavia,200,0,0
Pavia,300,0,0
Pavia,400,0,0
Pavia,500,0,0
Pavia,600,0,0
Pavia,700,0,0
Pavia,800,910,17290
Pavia,900,1811,46806
Pavia,1000,3262.33333333333,87870.6666666667
Pavia,1100,2550,62200
Pavia,1200,66.6666666666667,1333.33333333333
Pavia,1300,0,0
Pavia,1400,1979.31034482758,49482.7586206897
Pavia,1500,1458.22114131851,42355.7804221316
Pavia,1600,1221.15869017632,40298.2367758186
Pavia,1700,1196.97732997481,39500.2518891688
Pavia,1800,1221.15869017632,40298.2367758186
Pavia,1900,423.173803526448,13964.7355163728
Pavia,2000,0,0
Tuebingen (Tübingen),0,0,0
Tuebingen (Tübingen),100,0,0
Tuebingen (Tübingen),200,0,0
Tuebingen (Tübingen),300,0,0
Tuebingen (Tübingen),400,0,0
Tuebingen (Tübingen),500,0,0
Tuebingen (Tübingen),600,0,0
Tuebingen (Tübingen),700,0,0
Tuebingen (Tübingen),800,0,0
Tuebingen (Tübingen),900,0,0
Tuebingen (Tübingen),1000,452.5,6335
Tuebingen (Tübingen),1100,452.5,6335
Tuebingen (Tübingen),1200,0,0
Tuebingen (Tübingen),1300,0,0
Tuebingen (Tübingen),1400,839.240506329114,15945.5696202532
Tuebingen (Tübingen),1500,860.759493670886,16354.4303797468
Tuebingen (Tübingen),1600,0,0
Tuebingen (Tübingen),1700,0,0
Tuebingen (Tübingen),1800,0,0
Tuebingen (Tübingen),1900,0,0
Tuebingen (Tübingen),2000,0,0
Temse,0,0,0
Temse,100,0,0
Temse,200,0,0
Temse,300,0,0
Temse,400,0,0
Temse,500,0,0
Temse,600,0,0
Temse,700,0,0
Temse,800,620.000000000001,4286
Temse,900,0,0
Temse,1000,133.5,1335
Temse,1100,900.329999999999,9639.3
Temse,1200,336.17,3561.7
Temse,1300,0,0
Temse,1400,0,0
Temse,1500,561.800000000001,7865.19999999999
Temse,1600,445.2,6232.8
Temse,1700,0,0
Temse,1800,0,0
Temse,1900,0,0
Temse,2000,0,0
Ortona a Mare,0,0,0
Ortona a Mare,100,0,0
Ortona a Mare,200,0,0
Ortona a Mare,300,0,0
Ortona a Mare,400,0,0
Ortona a Mare,500,0,0
Ortona a Mare,600,0,0
Ortona a Mare,700,249.9,4248.3
Ortona a Mare,800,515.100000000001,8756.69999999999
Ortona a Mare,900,255,4335
Ortona a Mare,1000,0,0
Ortona a Mare,1100,1190,22610
Ortona a Mare,1200,0,0
Ortona a Mare,1300,0,0
Ortona a Mare,1400,0,0
Ortona a Mare,1500,0,0
Ortona a Mare,1600,0,0
Ortona a Mare,1700,0,0
Ortona a Mare,1800,0,0
Ortona a Mare,1900,0,0
Ortona a Mare,2000,0,0
Catania,0,0,0
Catania,100,0,0
Catania,200,0,0
Catania,300,0,0
Catania,400,0,0
Catania,500,0,0
Catania,600,0,0
Catania,700,0,0
Catania,800,0,0
Catania,900,0,0
Catania,1000,0,0
Catania,1100,2800,75600
Catania,1200,4600,121400
Catania,1300,1200,21600
Catania,1400,0,0
Catania,1500,0,0
Catania,1600,0,0
Catania,1700,0,0
Catania,1800,0,0
Catania,1900,0,0
Catania,2000,0,0
Selestat (Sélestat),0,0,0
Selestat (Sélestat),100,0,0
Selestat (Sélestat),200,0,0
Selestat (Sélestat),300,0,0
Selestat (Sélestat),400,0,0
Selestat (Sélestat),500,0,0
Selestat (Sélestat),600,0,0
Selestat (Sélestat),700,6.86,50.764
Selestat (Sélestat),800,42.14,343.336
Selestat (Sélestat),900,28.63,238.903
Selestat (Sélestat),1000,24.87,226.647
Selestat (Sélestat),1100,82.4600000000001,789.949999999999
Selestat (Sélestat),1200,1053.04,18530.4
Selestat (Sélestat),1300,0,0
Selestat (Sélestat),1400,296.969696969697,5345.45454545454
Selestat (Sélestat),1500,303.030303030303,5454.54545454545
Selestat (Sélestat),1600,0,0
Selestat (Sélestat),1700,0,0
Selestat (Sélestat),1800,0,0
Selestat (Sélestat),1900,0,0
Selestat (Sélestat),2000,0,0
Nieuwpoort,0,0,0
Nieuwpoort,100,0,0
Nieuwpoort,200,0,0
Nieuwpoort,300,0,0
Nieuwpoort,400,0,0
Nieuwpoort,500,0,0
Nieuwpoort,600,0,0
Nieuwpoort,700,0,0
Nieuwpoort,800,0,0
Nieuwpoort,900,0,0
Nieuwpoort,1000,0,0
Nieuwpoort,1100,0,0
Nieuwpoort,1200,736,9568
Nieuwpoort,1300,0,0
Nieuwpoort,1400,692,11764
Nieuwpoort,1500,692,11764
Nieuwpoort,1600,0,0
Nieuwpoort,1700,0,0
Nieuwpoort,1800,0,0
Nieuwpoort,1900,0,0
Nieuwpoort,2000,0,0
Rossano,0,0,0
Rossano,100,0,0
Rossano,200,0,0
Rossano,300,0,0
Rossano,400,0,0
Rossano,500,0,0
Rossano,600,0,0
Rossano,700,0,0
Rossano,800,0,0
Rossano,900,0,0
Rossano,1000,1150,27600
Rossano,1100,1150,27600
Rossano,1200,0,0
Rossano,1300,0,0
Rossano,1400,0,0
Rossano,1500,0,0
Rossano,1600,0,0
Rossano,1700,0,0
Rossano,1800,0,0
Rossano,1900,0,0
Rossano,2000,0,0
Bad Kreuznach,0,0,0
Bad Kreuznach,100,0,0
Bad Kreuznach,200,0,0
Bad Kreuznach,300,0,0
Bad Kreuznach,400,0,0
Bad Kreuznach,500,0,0
Bad Kreuznach,600,0,0
Bad Kreuznach,700,0,0
Bad Kreuznach,800,0,0
Bad Kreuznach,900,0,0
Bad Kreuznach,1000,0,0
Bad Kreuznach,1100,0,0
Bad Kreuznach,1200,0,0
Bad Kreuznach,1300,548,7124
Bad Kreuznach,1400,250,3250
Bad Kreuznach,1500,0,0
Bad Kreuznach,1600,0,0
Bad Kreuznach,1700,0,0
Bad Kreuznach,1800,0,0
Bad Kreuznach,1900,0,0
Bad Kreuznach,2000,0,0
Lecce,0,0,0
Lecce,100,0,0
Lecce,200,0,0
Lecce,300,0,0
Lecce,400,0,0
Lecce,500,0,0
Lecce,600,0,0
Lecce,700,0,0
Lecce,800,0,0
Lecce,900,0,0
Lecce,1000,0,0
Lecce,1100,0,0
Lecce,1200,1510,30200
Lecce,1300,539,9702
Lecce,1400,1661,29898
Lecce,1500,0,0
Lecce,1600,0,0
Lecce,1700,0,0
Lecce,1800,0,0
Lecce,1900,0,0
Lecce,2000,0,0
Marigliano,0,0,0
Marigliano,100,0,0
Marigliano,200,0,0
Marigliano,300,0,0
Marigliano,400,0,0
Marigliano,500,0,0
Marigliano,600,0,0
Marigliano,700,0,0
Marigliano,800,0,0
Marigliano,900,0,0
Marigliano,1000,900,15300
Marigliano,1100,0,0
Marigliano,1200,0,0
Marigliano,1300,0,0
Marigliano,1400,0,0
Marigliano,1500,0,0
Marigliano,1600,0,0
Marigliano,1700,0,0
Marigliano,1800,0,0
Marigliano,1900,0,0
Marigliano,2000,0,0
Nivelles (Nijvel),0,0,0
Nivelles (Nijvel),100,0,0
Nivelles (Nijvel),200,0,0
Nivelles (Nijvel),300,0,0
Nivelles (Nijvel),400,0,0
Nivelles (Nijvel),500,0,0
Nivelles (Nijvel),600,0,0
Nivelles (Nijvel),700,0,0
Nivelles (Nijvel),800,540,9180.00000000001
Nivelles (Nijvel),900,675.757575757574,11487.8787878788
Nivelles (Nijvel),1000,644.242424242424,11952.1212121212
Nivelles (Nijvel),1100,1650,31350
Nivelles (Nijvel),1200,850,16150
Nivelles (Nijvel),1300,0,0
Nivelles (Nijvel),1400,0,0
Nivelles (Nijvel),1500,0,0
Nivelles (Nijvel),1600,0,0
Nivelles (Nijvel),1700,0,0
Nivelles (Nijvel),1800,0,0
Nivelles (Nijvel),1900,0,0
Nivelles (Nijvel),2000,0,0
Palazzolo Acreide,0,0,0
Palazzolo Acreide,100,0,0
Palazzolo Acreide,200,0,0
Palazzolo Acreide,300,0,0
Palazzolo Acreide,400,0,0
Palazzolo Acreide,500,0,0
Palazzolo Acreide,600,0,0
Palazzolo Acreide,700,0,0
Palazzolo Acreide,800,0,0
Palazzolo Acreide,900,0,0
Palazzolo Acreide,1000,0,0
Palazzolo Acreide,1100,0,0
Palazzolo Acreide,1200,1200,21600
Palazzolo Acreide,1300,0,0
Palazzolo Acreide,1400,0,0
Palazzolo Acreide,1500,0,0
Palazzolo Acreide,1600,0,0
Palazzolo Acreide,1700,0,0
Palazzolo Acreide,1800,0,0
Palazzolo Acreide,1900,0,0
Palazzolo Acreide,2000,0,0
Leeuwarden,0,0,0
Leeuwarden,100,0,0
Leeuwarden,200,0,0
Leeuwarden,300,0,0
Leeuwarden,400,0,0
Leeuwarden,500,0,0
Leeuwarden,600,0,0
Leeuwarden,700,0,0
Leeuwarden,800,0,0
Leeuwarden,900,0,0
Leeuwarden,1000,0,0
Leeuwarden,1100,0,0
Leeuwarden,1200,0,0
Leeuwarden,1300,800,10400
Leeuwarden,1400,1300,22100
Leeuwarden,1500,200,3400
Leeuwarden,1600,0,0
Leeuwarden,1700,0,0
Leeuwarden,1800,0,0
Leeuwarden,1900,0,0
Leeuwarden,2000,0,0
Isernia,0,0,0
Isernia,100,0,0
Isernia,200,0,0
Isernia,300,0,0
Isernia,400,0,0
Isernia,500,0,0
Isernia,600,0,0
Isernia,700,147,2205
Isernia,800,303,4545
Isernia,900,150,2250
Isernia,1000,0,0
Isernia,1100,0,0
Isernia,1200,0,0
Isernia,1300,100,1500
Isernia,1400,799.999999999999,12800
Isernia,1500,333.75,5673.75
Isernia,1600,378.75,6438.75
Isernia,1700,187.5,3187.5
Isernia,1800,0,0
Isernia,1900,0,0
Isernia,2000,0,0
Paterno (Paternò),0,0,0
Paterno (Paternò),100,0,0
Paterno (Paternò),200,0,0
Paterno (Paternò),300,0,0
Paterno (Paternò),400,0,0
Paterno (Paternò),500,0,0
Paterno (Paternò),600,0,0
Paterno (Paternò),700,0,0
Paterno (Paternò),800,0,0
Paterno (Paternò),900,0,0
Paterno (Paternò),1000,0,0
Paterno (Paternò),1100,1000,17000
Paterno (Paternò),1200,0,0
Paterno (Paternò),1300,1050,18900
Paterno (Paternò),1400,150,2700
Paterno (Paternò),1500,0,0
Paterno (Paternò),1600,0,0
Paterno (Paternò),1700,0,0
Paterno (Paternò),1800,0,0
Paterno (Paternò),1900,0,0
Paterno (Paternò),2000,0,0
Rennes,0,0,0
Rennes,100,0,0
Rennes,200,0,0
Rennes,300,0,0
Rennes,400,0,0
Rennes,500,0,0
Rennes,600,0,0
Rennes,700,68.11,773.513999999997
Rennes,800,247.889999999999,2941.586
Rennes,900,255.89,3312.64700000001
Rennes,1000,1200.11,19112.153
Rennes,1100,1773.31,29703.3100000001
Rennes,1200,1845.69,30915.6900000001
Rennes,1300,0,0
Rennes,1400,0,0
Rennes,1500,538.636363636364,9695.45454545454
Rennes,1600,688.636363636365,12395.4545454545
Rennes,1700,272.727272727273,4909.09090909091
Rennes,1800,0,0
Rennes,1900,0,0
Rennes,2000,0,0
Namur (Namen),0,0,0
Namur (Namen),100,0,0
Namur (Namen),200,0,0
Namur (Namen),300,0,0
Namur (Namen),400,0,0
Namur (Namen),500,0,0
Namur (Namen),600,0,0
Namur (Namen),700,0,0
Namur (Namen),800,0,0
Namur (Namen),900,0,0
Namur (Namen),1000,177.923076923077,2846.76923076923
Namur (Namen),1100,593.076923076923,9489.23076923077
Namur (Namen),1200,0,0
Namur (Namen),1300,400,6400
Namur (Namen),1400,0,0
Namur (Namen),1500,0,0
Namur (Namen),1600,0,0
Namur (Namen),1700,0,0
Namur (Namen),1800,0,0
Namur (Namen),1900,0,0
Namur (Namen),2000,0,0
Piazza Armerina,0,0,0
Piazza Armerina,100,0,0
Piazza Armerina,200,0,0
Piazza Armerina,300,0,0
Piazza Armerina,400,0,0
Piazza Armerina,500,0,0
Piazza Armerina,600,0,0
Piazza Armerina,700,0,0
Piazza Armerina,800,0,0
Piazza Armerina,900,0,0
Piazza Armerina,1000,0,0
Piazza Armerina,1100,1400,28000
Piazza Armerina,1200,0,0
Piazza Armerina,1300,0,0
Piazza Armerina,1400,850,18700
Piazza Armerina,1500,850,18700
Piazza Armerina,1600,0,0
Piazza Armerina,1700,0,0
Piazza Armerina,1800,0,0
Piazza Armerina,1900,0,0
Piazza Armerina,2000,0,0
Siracusa (Sirkusa),0,0,0
Siracusa (Sirkusa),100,0,0
Siracusa (Sirkusa),200,0,0
Siracusa (Sirkusa),300,0,0
Siracusa (Sirkusa),400,0,0
Siracusa (Sirkusa),500,0,0
Siracusa (Sirkusa),600,0,0
Siracusa (Sirkusa),700,1225,23765
Siracusa (Sirkusa),800,1275,24735
Siracusa (Sirkusa),900,0,0
Siracusa (Sirkusa),1000,0,0
Siracusa (Sirkusa),1100,2900,61300
Siracusa (Sirkusa),1200,0,0
Siracusa (Sirkusa),1300,0,0
Siracusa (Sirkusa),1400,0,0
Siracusa (Sirkusa),1500,0,0
Siracusa (Sirkusa),1600,0,0
Siracusa (Sirkusa),1700,0,0
Siracusa (Sirkusa),1800,0,0
Siracusa (Sirkusa),1900,0,0
Siracusa (Sirkusa),2000,0,0
Novara,0,0,0
Novara,100,0,0
Novara,200,0,0
Novara,300,0,0
Novara,400,1000,20000
Novara,500,0,0
Novara,600,0,0
Novara,700,122.5,2450
Novara,800,252.5,5050
Novara,900,125,2500
Novara,1000,2581.25,61387.5
Novara,1100,556.875,12251.25
Novara,1200,568.125,12498.75
Novara,1300,393.75,8662.5
Novara,1400,0,0
Novara,1500,0,0
Novara,1600,0,0
Novara,1700,0,0
Novara,1800,0,0
Novara,1900,0,0
Novara,2000,0,0
Trento,0,0,0
Trento,100,0,0
Trento,200,0,0
Trento,300,0,0
Trento,400,0,0
Trento,500,784,16464
Trento,600,816,17136
Trento,700,0,0
Trento,800,0,0
Trento,900,0,0
Trento,1000,0,0
Trento,1100,1900,43700
Trento,1200,801.834862385321,19244.0366972477
Trento,1300,1498.16513761468,35955.9633027523
Trento,1400,0,0
Trento,1500,0,0
Trento,1600,0,0
Trento,1700,0,0
Trento,1800,0,0
Trento,1900,0,0
Trento,2000,0,0
Patti,0,0,0
Patti,100,0,0
Patti,200,0,0
Patti,300,0,0
Patti,400,0,0
Patti,500,0,0
Patti,600,0,0
Patti,700,0,0
Patti,800,0,0
Patti,900,0,0
Patti,1000,0,0
Patti,1100,800,12800
Patti,1200,0,0
Patti,1300,0,0
Patti,1400,0,0
Patti,1500,0,0
Patti,1600,0,0
Patti,1700,0,0
Patti,1800,0,0
Patti,1900,0,0
Patti,2000,0,0
"Atri (Atri, Abruzzo)",0,0,0
"Atri (Atri, Abruzzo)",100,0,0
"Atri (Atri, Abruzzo)",200,0,0
"Atri (Atri, Abruzzo)",300,0,0
"Atri (Atri, Abruzzo)",400,0,0
"Atri (Atri, Abruzzo)",500,0,0
"Atri (Atri, Abruzzo)",600,0,0
"Atri (Atri, Abruzzo)",700,0,0
"Atri (Atri, Abruzzo)",800,250,3250
"Atri (Atri, Abruzzo)",900,250,3250
"Atri (Atri, Abruzzo)",1000,750,15000
"Atri (Atri, Abruzzo)",1100,750,15000
"Atri (Atri, Abruzzo)",1200,796.72131147541,17527.868852459
"Atri (Atri, Abruzzo)",1300,1003.27868852459,22072.131147541
"Atri (Atri, Abruzzo)",1400,0,0
"Atri (Atri, Abruzzo)",1500,0,0
"Atri (Atri, Abruzzo)",1600,0,0
"Atri (Atri, Abruzzo)",1700,0,0
"Atri (Atri, Abruzzo)",1800,0,0
"Atri (Atri, Abruzzo)",1900,0,0
"Atri (Atri, Abruzzo)",2000,0,0
Torre del Greco,0,0,0
Torre del Greco,100,0,0
Torre del Greco,200,0,0
Torre del Greco,300,0,0
Torre del Greco,400,0,0
Torre del Greco,500,0,0
Torre del Greco,600,0,0
Torre del Greco,700,0,0
Torre del Greco,800,0,0
Torre del Greco,900,81.6666666666667,1061.66666666667
Torre del Greco,1000,168.333333333333,2188.33333333334
Torre del Greco,1100,165,2145
Torre del Greco,1200,85,1105
Torre del Greco,1300,0,0
Torre del Greco,1400,0,0
Torre del Greco,1500,0,0
Torre del Greco,1600,0,0
Torre del Greco,1700,0,0
Torre del Greco,1800,0,0
Torre del Greco,1900,0,0
Torre del Greco,2000,0,0
Vibo Valentia,0,0,0
Vibo Valentia,100,0,0
Vibo Valentia,200,0,0
Vibo Valentia,300,0,0
Vibo Valentia,400,0,0
Vibo Valentia,500,0,0
Vibo Valentia,600,0,0
Vibo Valentia,700,0,0
Vibo Valentia,800,700,14000
Vibo Valentia,900,700,14000
Vibo Valentia,1000,0,0
Vibo Valentia,1100,0,0
Vibo Valentia,1200,0,0
Vibo Valentia,1300,0,0
Vibo Valentia,1400,0,0
Vibo Valentia,1500,0,0
Vibo Valentia,1600,0,0
Vibo Valentia,1700,1800,39600
Vibo Valentia,1800,0,0
Vibo Valentia,1900,0,0
Vibo Valentia,2000,0,0
Modica,0,0,0
Modica,100,0,0
Modica,200,0,0
Modica,300,0,0
Modica,400,0,0
Modica,500,0,0
Modica,600,0,0
Modica,700,0,0
Modica,800,0,0
Modica,900,0,0
Modica,1000,0,0
Modica,1100,2266.66666666667,41133.3333333333
Modica,1200,33.3333333333333,566.666666666667
Modica,1300,2575.51020408163,49159.1836734694
Modica,1400,24.4897959183673,440.816326530612
Modica,1500,1700,37400
Modica,1600,0,0
Modica,1700,0,0
Modica,1800,0,0
Modica,1900,0,0
Modica,2000,0,0
Regensburg,0,0,0
Regensburg,100,0,0
Regensburg,200,0,0
Regensburg,300,0,0
Regensburg,400,0,0
Regensburg,500,0,0
Regensburg,600,0,0
Regensburg,700,311.4,3736.8
Regensburg,800,1869.6,24777.2
Regensburg,900,571.433333333333,8277.96666666668
Regensburg,1000,2876.56666666668,55146.0333333331
Regensburg,1100,1702.81818181818,24906.0909090908
Regensburg,1200,8089.18181818179,148747.909090909
Regensburg,1300,2950,83000
Regensburg,1400,1030.76923076923,32984.6153846154
Regensburg,1500,269.230769230769,8615.38461538461
Regensburg,1600,0,0
Regensburg,1700,0,0
Regensburg,1800,0,0
Regensburg,1900,0,0
Regensburg,2000,0,0
Evergem,0,0,0
Evergem,100,0,0
Evergem,200,0,0
Evergem,300,0,0
Evergem,400,0,0
Evergem,500,0,0
Evergem,600,0,0
Evergem,700,0,0
Evergem,800,0,0
Evergem,900,0,0
Evergem,1000,0,0
Evergem,1100,0,0
Evergem,1200,0,0
Evergem,1300,0,0
Evergem,1400,113.25,1132.5
Evergem,1500,224.234999999999,2242.35
Evergem,1600,115.515,1155.15
Evergem,1700,0,0
Evergem,1800,0,0
Evergem,1900,0,0
Evergem,2000,0,0
Esslingen (Esslingen am Neckar),0,0,0
Esslingen (Esslingen am Neckar),100,0,0
Esslingen (Esslingen am Neckar),200,0,0
Esslingen (Esslingen am Neckar),300,0,0
Esslingen (Esslingen am Neckar),400,0,0
Esslingen (Esslingen am Neckar),500,0,0
Esslingen (Esslingen am Neckar),600,0,0
Esslingen (Esslingen am Neckar),700,0,0
Esslingen (Esslingen am Neckar),800,256,2048
Esslingen (Esslingen am Neckar),900,481,4810
Esslingen (Esslingen am Neckar),1000,905.000000000001,12670
Esslingen (Esslingen am Neckar),1100,0,0
Esslingen (Esslingen am Neckar),1200,535.714285714286,9642.85714285714
Esslingen (Esslingen am Neckar),1300,2790.87545787546,51487.9890109891
Esslingen (Esslingen am Neckar),1400,534.948717948719,8092.23076923079
Esslingen (Esslingen am Neckar),1500,338.461538461539,5076.92307692309
Esslingen (Esslingen am Neckar),1600,0,0
Esslingen (Esslingen am Neckar),1700,0,0
Esslingen (Esslingen am Neckar),1800,0,0
Esslingen (Esslingen am Neckar),1900,0,0
Esslingen (Esslingen am Neckar),2000,0,0
Ingolstadt,0,0,0
Ingolstadt,100,0,0
Ingolstadt,200,0,0
Ingolstadt,300,0,0
Ingolstadt,400,0,0
Ingolstadt,500,0,0
Ingolstadt,600,0,0
Ingolstadt,700,0,0
Ingolstadt,800,421.69696969697,5903.75757575757
Ingolstadt,900,430.303030303031,6024.24242424242
Ingolstadt,1000,0,0
Ingolstadt,1100,0,0
Ingolstadt,1200,387.878787878788,7369.69696969697
Ingolstadt,1300,2300.12121212121,38889.3030303031
Ingolstadt,1400,1582,37226
Ingolstadt,1500,2975,79800
Ingolstadt,1600,0,0
Ingolstadt,1700,0,0
Ingolstadt,1800,0,0
Ingolstadt,1900,0,0
Ingolstadt,2000,0,0
Portsmouth,0,0,0
Portsmouth,100,0,0
Portsmouth,200,0,0
Portsmouth,300,0,0
Portsmouth,400,0,0
Portsmouth,500,0,0
Portsmouth,600,0,0
Portsmouth,700,0,0
Portsmouth,800,0,0
Portsmouth,900,0,0
Portsmouth,1000,0,0
Portsmouth,1100,0,0
Portsmouth,1200,646,7106
Portsmouth,1300,0,0
Portsmouth,1400,0,0
Portsmouth,1500,0,0
Portsmouth,1600,0,0
Portsmouth,1700,0,0
Portsmouth,1800,0,0
Portsmouth,1900,0,0
Portsmouth,2000,0,0
Besancon,0,0,0
Besancon,100,0,0
Besancon,200,0,0
Besancon,300,0,0
Besancon,400,0,0
Besancon,500,0,0
Besancon,600,0,0
Besancon,700,-9.8,-102.9
Besancon,800,1597.8,28232.1000000001
Besancon,900,120.74,1499.724
Besancon,1000,1317.83575757576,22634.282060606
Besancon,1100,2594.69696969697,44896.2121212121
Besancon,1200,642.727272727274,16068.1818181819
Besancon,1300,0,0
Besancon,1400,0,0
Besancon,1500,0,0
Besancon,1600,0,0
Besancon,1700,0,0
Besancon,1800,0,0
Besancon,1900,0,0
Besancon,2000,0,0
Coesfeld,0,0,0
Coesfeld,100,0,0
Coesfeld,200,0,0
Coesfeld,300,0,0
Coesfeld,400,0,0
Coesfeld,500,0,0
Coesfeld,600,0,0
Coesfeld,700,0,0
Coesfeld,800,310,2480
Coesfeld,900,0,0
Coesfeld,1000,0,0
Coesfeld,1100,0,0
Coesfeld,1200,292.5,3217.5
Coesfeld,1300,292.5,3217.5
Coesfeld,1400,0,0
Coesfeld,1500,1100,17600
Coesfeld,1600,0,0
Coesfeld,1700,0,0
Coesfeld,1800,0,0
Coesfeld,1900,0,0
Coesfeld,2000,0,0
Grenoble,0,0,0
Grenoble,100,0,0
Grenoble,200,0,0
Grenoble,300,0,0
Grenoble,400,0,0
Grenoble,500,0,0
Grenoble,600,0,0
Grenoble,700,0,0
Grenoble,800,0,0
Grenoble,900,0,0
Grenoble,1000,200,4200
Grenoble,1100,396,8316
Grenoble,1200,557.488372093023,10939.8139534884
Grenoble,1300,1086.69767441861,19367.1627906977
Grenoble,1400,759.813953488372,14177.023255814
Grenoble,1500,200,4200
Grenoble,1600,0,0
Grenoble,1700,0,0
Grenoble,1800,0,0
Grenoble,1900,0,0
Grenoble,2000,0,0
St Mihiel (Saint-Mihiel),0,0,0
St Mihiel (Saint-Mihiel),100,0,0
St Mihiel (Saint-Mihiel),200,0,0
St Mihiel (Saint-Mihiel),300,0,0
St Mihiel (Saint-Mihiel),400,0,0
St Mihiel (Saint-Mihiel),500,0,0
St Mihiel (Saint-Mihiel),600,0,0
St Mihiel (Saint-Mihiel),700,0,0
