1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,Department,Latitude,Longitude,Monument,Priority,Region,id,name
,,,,,,,,,,35.0,,48.0,13.0,,,,,,,Aisne,49.230,3.6380,Saint-Pierre,2,Soissonais,Synopsis.php?id=DRAVEGNY,Dravegny 
,,,,,,,,,,33.0,104.0,30.0,32.0,43.0,25.0,,,,,Yvelines,48.881,2.0780,Saint-Étienne,2,Parisis,Synopsis.php?id=MAREIL-M,Mareil-Marly 
,,,,,,,,,,,,,,,,,,,,Marne,49.240,3.8234,Saint-Didier,4,Reimois,Synopsis.php?id=TRESLON,Treslon 
,,,,,,,,,,,,,,,,,,,,Oise,49.387,2.7765,Saints-Pierre-et-Paul,4,Noyonnais,Synopsis.php?id=JAUX,Jaux 
,,,,,,,,20.0,36.0,40.0,,80.0,60.0,,,24.0,35.0,,,Oise,49.102,2.5845,Saint-Martin,2,Senlisis,Synopsis.php?id=PLAILLY,Plailly 
,,,,,,,,,,,20.0,50.0,70.0,,,,,,,Aisne,49.216,3.6433,Saint-Jean-Baptiste,2,Soissonais,Synopsis.php?id=COHAN,Cohan 
,,,,,,,,,,,,,,,,,,,,Marne,48.747,4.3115,Notre-Dame,4,Châlonais,Synopsis.php?id=SOUDE-ND,Soude-Notre-Dame 
,,,46.0,,,,,,,42.0,,,,,,,,,,Oise,49.176,1.9026,Saint-Étienne,3,Vexin,Synopsis.php?id=BOUCONVI,Bouconvillers 
,,,,,,,,,,,,,40.0,24.0,,,,,,Oise,49.201,2.1198,Saint-Martin,3,Vexin,Synopsis.php?id=AMBLAINV,Amblainville 
,,,,,,,,,,,,,,,,,,,,Loiret,48.054,2.4955,Saint-Martin,4,Gâtinais,Synopsis.php?id=JURANVIL,Juranville 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.151,1.4185,Saint-Maur,4,Perche,Synopsis.php?id=S-MAUR-L,Saint-Maur-sur-le-Loir 
,,,8.0,,,,4.0,,4.0,62.0,14.0,12.0,16.0,,,25.0,30.0,,,Aisne,49.001,3.3661,Saint-Félix,2,Marne,Synopsis.php?id=AZY-M,Azy-sur-Marne 
,,,,,20.0,16.0,48.0,,,,,,,,,,,,,Loiret,48.162,2.2100,Saints-Gervais-et-Protais,3,Gâtinais,Synopsis.php?id=PITHIV-V,Pithiviers-le-Vieil 
,,,,,,,,,20.0,32.0,30.0,,,,,,25.0,30.0,,Val-de-Marne,48.812,2.4725,Saint-Nicolas,2,Parisis,Synopsis.php?id=S-MAUR-F,Saint-Maur-des-Fosses 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.758,3.0487,Saint-Martin,4,Brie,Synopsis.php?id=SAINTS,Saints 
,,,,,,,,,,,,,,,,,,,,Loiret,48.143,2.7699,Saint-Étienne,4,Gâtinais,Synopsis.php?id=DORDIVES,Dordives 
,,,,,,,,,,,,,,,,,,,,Loiret,48.034,2.7923,Saint-Martin,4,Yonne,Synopsis.php?id=PAUCOURT,Paucourt 
,,,,,,,,,,57.0,,,,,,,,,,Aisne,49.452,3.1823,Saint-Denis,2,Soissonais,Synopsis.php?id=MORSAIN,Morsain 
,,,,,,,,,,,,,,,,,,,,Aisne,49.635,3.6508,Saint-Martin,4,Laonnois,Synopsis.php?id=BARENT-B,Barenton-Bugny 
,,,,,,,,,,,,,,,,,,,,Marne,49.113,4.0317,Sainte-Croix,4,Châlonais,Synopsis.php?id=GERMAINE,Germaine 
,,,,,,,,,,34.0,,,,,30.0,,,,,Oise,49.125,2.6979,Saint-Martin,3,Senlisis,Synopsis.php?id=ERMENONV,Ermenonville 
,,,,,,,,,,,,,,,,,,,,Loiret,48.011,2.8949,Saint-Pierre,2,Yonne,Synopsis.php?id=SELLE-H,"Selle-en-Hermoy, La "
,,,,,,,,,,,,,,,,,,,,Aisne,49.671,3.6802,Saint-Martin,4,Laonnois,Synopsis.php?id=BARENT-S,Barenton-sur-Serre 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.396,1.9445,Saint-Martin,4,Perche,Synopsis.php?id=GOMMERVI,Gommerville 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.479,3.1981,Saint-Ferréol,4,Provinois,Synopsis.php?id=PAROY,Paroy 
,,,,,,,,,,,,,,,,,,,,Marne,49.249,4.2164,Saint-Laurent,4,Reimois,Synopsis.php?id=BEINE-N,Beine-Nauroy 
,,,,,,,,,,10.0,,,56.0,32.0,,,24.0,,,Yvelines,48.950,1.9227,Saint-Martin,3,Meulanois,Synopsis.php?id=ECQUEVIL,Ecquevilly 
,,29.0,,,,,68.0,,,,,,,,,,,,,Oise,49.285,2.7025,Saint-Martin,1,Senlisis,Synopsis.php?id=NOEL-M,Noel-Saint-Martin 
,,,,,,,,,,,,,,,,,,,,Loiret,47.891,2.0250,Saint-Pierre-et-Germain,4,Outliers,Synopsis.php?id=CHECY,Checy 
,,,,,,,,,,,,,,,,,,,,Aisne,49.422,3.3710,Saint-Brice,4,Soissonais,Synopsis.php?id=BRAYE-C,Braye-sous-Clamecy 
,,,,,,,,,,,,,,,,,,,,Aisne,49.312,3.0420,Notre-Dame-de-l'Assomption,4,Soissonais,Synopsis.php?id=TAILLEFO,Taillefontaine 
,,,,,,,40.0,63.0,34.0,32.0,,,72.0,58.0,53.0,56.0,,,,Yvelines,48.863,2.1403,Notre-Dame-de-l'Assomption,1,Parisis,Synopsis.php?id=BOUGIVAL,Bougival 
,,,,,,,,,,,,,,,,,,,,Oise,49.385,2.1796,Saint-Séverin,4,Beauvaisis,Synopsis.php?id=MERLEMON,Merlemont 
,,,,,,,,,,,,,,,42.0,,,,,Seine-et-Marne,48.675,2.6970,Sainte-Geneviève,3,Brie,Synopsis.php?id=COUBERT,Coubert 
,,,,,,,,,,,,,,,,,,,,Sarthe,47.968,0.1553,Saint-Jacques,4,Outliers,Synopsis.php?id=ALLONNES,Allonnes 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.970,3.2369,Saint-Pons,4,Marne,Synopsis.php?id=CITRY,Citry 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.318,2.5046,Saint-Martin,4,Gâtinais,Synopsis.php?id=BOISSY-C,Boissy-aux-Cailles 
,,,,,,,,,,,,,,,96.0,32.0,,,,Val-d'Oise,49.077,2.0313,Saint-André,1,Vexin,Synopsis.php?id=BOISSY-A,Boissy-lAillerie 
,,,,,,,,,,,,,,,76.0,45.0,,,,Ardennes,49.433,4.0524,Saint-Jean-Baptiste,3,Reimois,Synopsis.php?id=BRIENNE,Brienne-sur-Aisne 
,,,,,,,,,,,,,,,,,,,,Oise,49.083,2.8666,Saint-Pierre,4,Senlisis,Synopsis.php?id=BREGY,Bregy 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.583,2.8980,Saint-Pierre,4,Provinois,Synopsis.php?id=LADY,Lady 
,,,,,,,,,,,130.0,220.0,220.0,360.0,200.0,300.0,120.0,100.0,,Aisne,49.380,3.3254,Saints-Gervais-et-Protais,1,Soissonais,Synopsis.php?id=SOISSONS,Soissons 
,,,,,,90.0,100.0,100.0,,28.0,,,,,,,36.0,100.0,,Seine-St-Denis,48.935,2.3598,Saint-Denis,1,Parisis,Synopsis.php?id=S-DEN-FR,Saint-Denis-en-France 
,,,,,,,,,,,,,,,,,,,,Aisne,49.578,3.5457,Saint-Martin,4,Laonnois,Synopsis.php?id=CERNAY-B,Cernay-les-Bucy 
,,,,,,,,,,,,,,,,,,,,Marne,48.779,4.7455,Saint-Maurice,4,Outliers,Synopsis.php?id=HEILTZ-E,Heiltz-leveque 
,,,,,,,,,,,,,,,,,,,,Oise,49.238,2.8847,Saint-Denis,4,Senlisis,Synopsis.php?id=CRPY-V-D,Crepy-en-Valois 
,,,,,,,,28.0,,,,35.0,,,,,,,,Oise,49.167,2.3596,Saint-Vaast,2,Therain,Synopsis.php?id=BORAN-O,Boran-sur-Oise 
,,,,,,,,,,,,,,,,,,,,Oise,49.236,2.8835,Saint-Aubin in the Chateau,4,Senlisis,Synopsis.php?id=CRPY-V-C,Crepy-en-Valois 
,,,,,,,,,,,,,,,,,,,,Marne,48.793,4.8129,Saint-Maurice,4,Outliers,Synopsis.php?id=HEILTZ-M,Heiltz-le-Maurupt 
,,,,,,,,,,,,,,,,,,,,Yvelines,48.673,1.9714,Saint-Brice,4,Perche,Synopsis.php?id=CERNAY-V,Cernay-la-Ville 
,,,,,,,46.0,17.0,,40.0,,,,,,,,,,Marne,49.264,4.1048,Saint-Martin,1,Reimois,Synopsis.php?id=CERNAY-R,Cernay-les-Reims 
,,,,,,,,,,,,,,,100.0,101.0,40.0,52.0,,Oise,49.234,2.8898,Saint-Thomas,2,Senlisis,Synopsis.php?id=CRPY-V-T,Crepy-en-Valois 
,,,,,,,33.0,,,,,,,,,,,,,Eure,49.330,1.7180,Saint-Denis,3,Beauvaisis,Synopsis.php?id=S-DEN-FM,Saint-Denis-le-Ferment 
,,,,,,,,,,70.0,30.0,22.0,,,,,20.0,,,Aisne,49.084,3.2123,Saint-Sulpice-et-Antoine,1,Soissonais,Synopsis.php?id=VEUILLY,Veuilly-la-Poterie 
,,,,,,,,,,,,,,,,,,,,Aisne,49.338,3.1559,Saint-Médard,4,Soissonais,Synopsis.php?id=COEUVRES,Coeuvres-et-Valsery 
,,,,,,,,12.0,,120.0,,,,,,,,,,Essonne,48.712,2.2404,Saint-Martin,2,Parisis,Synopsis.php?id=PALAISEA,Palaiseau 
,,,,,,,,,,,,,,,,,,,,Val-de-Marne,48.821,2.4720,Notre-Dame,4,Parisis,Synopsis.php?id=JOINVILL,Joinville-le-Pont 
,,,,,,,,,,,,,,,,,,,,Aisne,49.447,3.3715,Sainte-Cécile,4,Soissonais,Synopsis.php?id=TERNY-S,Terny-Sorny 
,,,,,,,,,,203.0,18.0,96.0,,,,,,,,Marne,48.959,4.0092,Saint-Laurent,2,Châlonais,Synopsis.php?id=OGER,Oger 
,,,,,,,,,,,,,,,,,,,,Aisne,49.415,4.0295,Saint-Remi,4,Reimois,Synopsis.php?id=PIGNICOU,Pignicourt 
,,,,,,,,,,,,,,,,,,,,Marne,49.182,3.8013,Saint-Laurent,4,Reimois,Synopsis.php?id=VILLE-T,Ville-en-Tardenois 
,,,,,,,,,,,,,,,,,,,,Essonne,48.501,1.9579,Notre-Dame-de-l'Assomption,4,Perche,Synopsis.php?id=CORBREUS,Corbreuse 
,,,,,,,,,,,,,,,,,,,,Loiret,48.072,2.5490,Saint-Germain,4,Gâtinais,Synopsis.php?id=CORBEILL,Corbeilles-en-Gatinais 
,,,,,,,,,,,,,,,,,,,,Aisne,49.373,3.4519,Saint-Remi,4,Soissonais,Synopsis.php?id=SERMOISE,Sermoise 
,,,,,,,,,,,,,,,,,,,,Marne,49.204,3.9295,Saint-Lie,4,Reimois,Synopsis.php?id=VILLE-D,Ville-Dommange 
,,,,,,,,,,,,,,,,,,,,Marne,48.961,3.6779,Saint-Martin,2,Marne,Synopsis.php?id=VILLE-O,"Ville-sous-Orbais, La "
,,,,,,,,,,,,,,,,,,,,Yvelines,48.911,1.7891,Saint-Pierre-ès-Liens,4,Meulanois,Synopsis.php?id=JUMEAUVI,Jumeauville 
,,,,,,,,,21.0,16.0,,,,,30.0,,,,,Seine-et-Marne,48.398,2.9979,Saint-Germain-de-Paris,3,Provinois,Synopsis.php?id=S-GRM-LV,Saint-Germain-Laval 
,,,,,,,,,,,,,,,,,170.0,,,Yvelines,48.897,2.0959,Saint-Germain,1,Parisis,Synopsis.php?id=S-GRM-LY,Saint-Germain-en-Laye 
,,,,,,,,,,,,,,,,,,,,Oise,49.488,3.0084,Saint-Éloi,4,Noyonnais,Synopsis.php?id=TRACY-V,Tracy-le-Val 
,,,,,,,,,,,,,,44.0,108.0,80.0,50.0,,,Val-d'Oise,49.030,2.2277,Notre-Dame-de-l'Assomption,1,Parisis,Synopsis.php?id=TAVERNY,Taverny 
,,,,,,,,,,,,,,,,,,,,Seine-St-Denis,48.929,2.3873,Saint-Lucien,4,Parisis,Synopsis.php?id=COURNEUV,"Courneuve, La "
,,,,,,,,,,,,,,,,,,,,Marne,48.879,4.0048,Saint-Memmie,4,Châlonais,Synopsis.php?id=BERGERES,Bergeres-les-Vertus 
,,,,,,,,,,,,,,,,,,,,Marne,48.786,4.9113,Notre-Dame,4,Châlonais,Synopsis.php?id=SERMAIZE,Sermaize-les-Bains 
,,,,,,,,,,,,,,,,,,,,Marne,48.739,4.3144,Sainte-Croix,4,Châlonais,Synopsis.php?id=SOUDE,Soude 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.066,1.8667,Sainte-Claire,4,Meulanois,Synopsis.php?id=FREMAINV,Fremainville 
,,,,,,,,,,,,,,,,,,,,Marne,48.977,4.4704,Notre-Dame,4,Châlonais,Synopsis.php?id=LEPINE,Lepine 
,,,,,,,10.0,,,,,,,34.0,,,,,,Marne,48.895,3.6486,Saint-Léger,2,Marne,Synopsis.php?id=JANVILLI,Janvilliers 
,,,,,,,,,,83.0,,,46.0,,,,,,,Aisne,49.295,3.4923,Saint-Martin,3,Soissonais,Synopsis.php?id=CUIRY-H,Cuiry-Housse 
,,25.0,,,,,22.0,,,,,,,,,,,,,Hauts-de-Seine,48.765,2.2797,Saint-Germain-l'Auxerrois,2,Parisis,Synopsis.php?id=CHATENAY,Chatenay-Malabry 
,,,,,0.0,,,,,,,,,,,,,,,Paris,48.861,2.3552,Saint-Aignan,3,Parisis,Synopsis.php?id=PARIS-A,Paris 
,,,,,,,,,,,,,24.0,14.0,,,,,,Oise,49.365,3.0641,Saint-Étienne,3,Soissonais,Synopsis.php?id=HAUTEFON,Hautefontaine 
,,,,,,,,,,,,,51.0,,,,75.0,,,Loiret,48.293,2.4177,Saint-Martin,2,Gâtinais,Synopsis.php?id=MALESHER,Malesherbes 
,,,,,,,,,,,,,,,,,,,,Marne,49.185,3.9476,Saint-Crépin,4,Reimois,Synopsis.php?id=ECUEIL,Ecueil 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.206,1.8284,Saint-Fiacre,4,Gâtinais,Synopsis.php?id=MERVILLI,Mervilliers 
,,,,,,,,,,,,,,,,,,,,Essonne,48.708,2.3896,Saint-Denis,4,Parisis,Synopsis.php?id=ATHIS-M,Athis-Mons 
,,,,,,,,,,,,,,,,,,,,Yonne,48.132,3.4876,Saint-Martin,4,Outliers,Synopsis.php?id=CERISIER,Cerisiers 
,,,,,,,50.0,,,,,,,,,,,,,Oise,49.260,2.7132,Saint-Nicolas,2,Senlisis,Synopsis.php?id=RARAY,Raray 
,,,,,,,,80.0,50.0,80.0,10.0,40.0,,35.0,,,,224.0,,Oise,49.443,1.7805,Saint-Germer,1,Beauvaisis,Synopsis.php?id=S-GERMER,Saint-Germer-de-Fly 
,,,,,,,,,,,,,,,,,,,,Oise,49.151,2.9846,Saints-Maurice-et-Léonard,4,Soissonais,Synopsis.php?id=ANTILLY,Antilly 
,,,,,,,,,,,,,,,,,,,,Marne,49.239,4.4127,Saint-Laurent,4,Reimois,Synopsis.php?id=DONTRIEN,Dontrien 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.233,2.6252,Saint-Loup-de-Sens,4,Gâtinais,Synopsis.php?id=CHATENOY,Chatenoy 
,,,,,,,,,,,,,,,,,,,,Aisne,49.223,3.1774,Saint-Pierre,4,Soissonais,Synopsis.php?id=FAVEROLL,Faverolles 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.039,2.1047,Saint-Ouen,4,Vexin,Synopsis.php?id=S-OUEN-A,Saint-Ouen-lAumone 
,,,,,,,,,,,,,,,,,,,,Marne,49.271,4.1529,Saint-Martin,4,Reimois,Synopsis.php?id=BERRU,Berru 
,,,,,,,,,,,,,,,,,,,,Marne,48.634,4.7149,Saint-Georges,4,Outliers,Synopsis.php?id=LARZICOU,Larzicourt 
,,,,,,,,,26.0,,,,,26.0,,,,,,Oise,49.305,2.5390,Saint-Rieul,3,Therain,Synopsis.php?id=BRENOUIL,Brenouille 
,,,,,,,,,25.0,,,,,,,,,,,Marne,49.304,3.9653,Chapter House,3,Reimois,Synopsis.php?id=S-THRY-C,Saint-Thierry 
,,,,,,,,,,,,,60.0,,,,,,,Essonne,48.594,2.2553,Saint-Germain-d'Auxerre,2,Parisis,Synopsis.php?id=S-GRM-AR,Saint-Germain-les-Arpajon 
,,,,,,,25.0,15.0,,,,,20.0,,,45.0,,,,Aisne,49.102,3.2981,Notre-Dame-de-l'Assomption,2,Soissonais,Synopsis.php?id=MONTHIER,Monthiers 
,,,,,80.0,100.0,30.0,,,,,,24.0,,,,,,,Marne,49.306,3.9674,Saint-Hilaire,2,Reimois,Synopsis.php?id=S-THRY-H,Saint-Thierry 
,38.0,,,,,,,,,,,,,,,,,,,Oise,49.322,3.0118,Saint-Aubin,2,Soissonais,Synopsis.php?id=RETHEUIL,Retheuil 
,,,,,,,,,,,,,,,,,,,,Aisne,48.871,3.4467,Saint-Jean-Baptiste,4,Marne,Synopsis.php?id=VENDIERE,Vendieres 
,,,,,36.0,,,,,12.0,,21.0,20.0,,107.0,,,,,Seine-et-Marne,48.615,3.4030,Saint-Pierre,2,Provinois,Synopsis.php?id=BEAUCHER,Beauchery 
,,,,,,,,,,,,,,,,,,,,Yvelines,48.704,1.9853,Saint-Pierre,4,Perche,Synopsis.php?id=DAMPIE-Y,Dampierre-en-Yvelines 
,,,,,,,,,,,,,,,,,,,,Aisne,49.362,3.4625,Saint-Martin,4,Soissonais,Synopsis.php?id=CIRY-S,Ciry-Salsogne 
,,,,,,,,,,,,,,,,,,,,Marne,49.044,4.0865,Saint-Helain,4,Châlonais,Synopsis.php?id=BISSEUIL,Bisseuil 
,,,,,,,,,,,,,,,,,,,,Aisne,48.976,3.2850,Saint-Martin,4,Marne,Synopsis.php?id=CHARLY-M,Charly-sur-Marne 
,,,,,,,,50.0,52.0,,,20.0,55.0,,,95.0,,,,Yvelines,48.849,1.9174,Saint-Martin,3,Meulanois,Synopsis.php?id=THIVERVA,Thiverval-Grignon 
,,,,,,,15.0,,,,,,,,,,,,,Eure,49.255,1.2069,Notre-Dame,3,Outliers,Synopsis.php?id=VAUDREUL,"Vaudreuil, Le "
,,15.0,35.0,,19.0,,,,,40.0,,69.0,60.0,28.0,18.0,,,,,Aisne,49.568,3.6340,Saint-Jean-Baptiste,3,Laonnois,Synopsis.php?id=VAUX-LA,Vaux-sous-Laon 
,,,,,,,,,,,,,,,,,,,,Marne,49.098,3.8847,Saint-Maur,4,Marne,Synopsis.php?id=FLEURY-R,Fleury-la-Riviere 
,,,,,,,,,,,30.0,43.0,72.0,30.0,30.0,33.0,,,,Val-d'Oise,49.131,2.0508,Saint-Caprais,3,Vexin,Synopsis.php?id=GRISY-P,Grisy-les-Platres 
,,,,,,,,40.0,,,,,,22.0,61.0,36.0,18.0,,,Seine-et-Marne,48.505,2.7941,Sainte-Madeleine,3,Provinois,Synopsis.php?id=CHATLT-B,"Chatelet-en-Brie, Le "
,,,,,,,,,,,,,,,,,,,,Marne,48.719,4.0286,Saint-Sébastien,4,Châlonais,Synopsis.php?id=EUVY,Euvy 
,,,,,,,,,,,,,,,,,,,,Aisne,49.300,3.4254,Saint-Jacques,4,Soissonais,Synopsis.php?id=NAMPTEUI,Nampteuil-sous-Muret 
,,,20.0,35.0,25.0,30.0,,,,10.0,,,,50.0,5.0,,,,,Seine-et-Marne,48.446,2.5483,Notre-Dame-de-l'Assomption,1,Gâtinais,Synopsis.php?id=FLEURY-B,Fleury-en-Biere 
,,,,,,,40.0,,,,,21.0,40.0,,,,,,,Marne,48.910,4.6269,Saint-Memmie,3,Châlonais,Synopsis.php?id=COUPEVIL,Coupeville 
,,,,,,,,,,,,,,,,,,,,Oise,49.343,2.4121,Saint-Martin,4,Therain,Synopsis.php?id=NEUILL-C,Neuilly-sous-Clermont 
,,,,,,,,,,,53.0,42.0,,,,24.0,28.0,28.0,,Aisne,49.060,3.2276,Sainte-Madeleine,2,Soissonais,Synopsis.php?id=MARIGNY,Marigny-en-Orxois 
,,,,,,,30.0,,,,,,,,,,177.0,60.0,,Aisne,49.170,3.2602,Saint-Front,2,Soissonais,Synopsis.php?id=NEUILL-F,Neuilly-Saint-Front 
,,,,,,,,,,,,,,,,,160.0,130.0,,Aisne,49.375,3.3247,Saint-Jean-des-Vignes,2,Soissonais,Synopsis.php?id=SOISS-JV,Soissons 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.536,3.3487,Saint-Martin,4,Provinois,Synopsis.php?id=SOURDUN,Sourdun 
,,,24.0,,,,,,,,,,,,,,,,,Oise,49.203,1.7374,Saint-Josse,2,Beauvaisis,Synopsis.php?id=PARNES,Parnes 
,,,,,,,,,,,,40.0,43.0,,,,,,,Aisne,49.705,3.6846,Saint-Quentin,3,Laonnois,Synopsis.php?id=DERCY,Dercy 
,,,,,,,,,,,,,,,,,,,,Marne,49.195,3.9484,Saint-Remi,4,Reimois,Synopsis.php?id=SACY,Sacy 
,,,,,,,,,,,,,,,,,,,,Aisne,49.446,3.2622,Saint-Léger,4,Soissonais,Synopsis.php?id=BIEUXY,Bieuxy 
,,,,,,,,,,,,,46.0,20.0,38.0,60.0,,,,Seine-et-Marne,48.562,2.7353,Saint-Martin,3,Parisis,Synopsis.php?id=MOISENAY,Moisenay 
,,,,,,,,,,,,,20.0,,,,,,,Aisne,49.373,3.7390,Saint-Martin,3,Soissonais,Synopsis.php?id=MAIZY,Maizy 
,,,,,,,,,,,,,22.0,,,,,,,Marne,49.109,4.2274,Saint-Laurent,3,Châlonais,Synopsis.php?id=BILLY-G,Billy-le-Grand 
,,,,,,,,,,,,,,,,,,,,Marne,49.181,3.7255,Saint-Remi,4,Soissonais,Synopsis.php?id=AOUGNY,Aougny 
,,,,,,,,,,,,,,,,,,,,Loiret,48.108,2.6910,Saint-Jean-Baptiste,4,Gâtinais,Synopsis.php?id=PREFONTA,Prefontaines 
,,,,,,,,,,,,,,,,,,,,Marne,49.152,4.1528,Saint-Basle,4,Reimois,Synopsis.php?id=CAUREL-L,Caurel-les-Lavannes 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.034,1.5092,Sainte-Vierge,4,Perche,Synopsis.php?id=VILLAMPU,Villampuy 
,,,,,,,,,,,,,,,,,,,,Marne,48.694,4.8034,Saint-Vrain,4,Outliers,Synopsis.php?id=S-VRAN-V,Saint-Vrain 
,,,,,,,,,,,,,,,83.0,60.0,,40.0,,Eure-et-Loir,48.736,1.3684,Saint-Pierre,2,Perche,Synopsis.php?id=DREUX,Dreux 
,,,,,,,72.0,,29.0,,,,,,,18.0,,,,Aisne,49.188,3.4421,Saint-Remi,2,Soissonais,Synopsis.php?id=BRUYER-F,Bruyeres-sur-Fere 
,,,,,,,,,,,,,,,,,,,,Marne,48.663,4.6363,Saint-Louvent,4,Outliers,Synopsis.php?id=CLOYES-M,Cloyes-sur-Marne 
,,,34.0,20.0,,100.0,55.0,88.0,,18.0,25.0,,,,,,,,,Aisne,49.524,3.6640,La Visitation,1,Laonnois,Synopsis.php?id=BRUYER-M,Bruyeres-et-Montberault 
,,28.0,,18.0,18.0,,140.0,18.0,,,13.0,45.0,,,,,35.0,,,Val-d'Oise,49.156,2.3318,Saint-Vivien,2,Therain,Synopsis.php?id=BRUYER-O,Bruyeres-sur-Oise 
,,,,,,,,,,58.0,28.0,,,35.0,,,,,,Essonne,48.542,2.3338,Saint-Caprais,1,Parisis,Synopsis.php?id=S-VRAN-C,Saint-Vrain 
,,,,,,67.0,,,,,,,,,,,,,,Val-d'Oise,48.977,2.2039,Saint-Martin,2,Parisis,Synopsis.php?id=CORMEI-P,Cormeilles-en-Parisis 
,,,,,,,,,,40.0,,,,,,,,,,Oise,49.165,2.6951,Saint-Geneviève,3,Senlisis,Synopsis.php?id=MONTLOGN,Montlognon 
,,,,,,,46.0,,,0.0,,,,,,,,,,Seine-et-Marne,48.516,2.5476,Notre-Dame-de-Corbeil,2,Parisis,Synopsis.php?id=PRINGY,Pringy 
,32.0,,,50.0,,,,,,,,45.0,50.0,50.0,,,50.0,40.0,,Val-d'Oise,49.115,2.0178,Saint-Martin,2,Vexin,Synopsis.php?id=CORMEI-V,Cormeilles-en-Vexin 
,,,,,,,,,,,,,,,,,,,,Marne,48.795,3.5295,Saint-Denis,4,Marne,Synopsis.php?id=MORSAINS,Morsains 
,,,,,,,,,,,,,,,,,,,,Hauts-de-Seine,48.780,2.2662,Sainte-Marie-Madeleine,4,Parisis,Synopsis.php?id=PLESSI-R,"Plessis-Robinson, Le "
,,,,,,,,,,,,,,,,,,,,Oise,49.356,2.2453,Saint-Vincent,4,Beauvaisis,Synopsis.php?id=HERMES,Hermes 
,,,,,,,,,,,,,,,,,,,,C�te-d'Or,47.490,4.3326,Notre-Dame,4,Outliers,Synopsis.php?id=SEMUR-A,Semur-en-Auxois 
,,,,,,,,,,,,,35.0,,24.0,,,,,Seine-et-Marne,48.353,2.8206,Saint-Remi,3,Provinois,Synopsis.php?id=ECUELLES,Ecuelles 
,,,,,,,,,,,,,,,,,,,,Yonne,48.351,3.3066,Saint-Jean-Baptiste,4,Yonne,Synopsis.php?id=PLESSI-J,Plessis-Saint-Jean 
,,,,,,,,,,,,,,,,,,,,Yonne,48.366,3.3573,Notre-Dame-de-l'Assomption,4,Yonne,Synopsis.php?id=PLESSI-M,Plessis du Mee 
,,,,,,,,,,,,,,,,,,,,Yvelines,48.724,1.7670,Saint-Jean-Baptiste,4,Perche,Synopsis.php?id=S-LEGR-Y,Saint-Leger-en-Yvelines 
,,,,,,,,,,,,,,,,,,,,Marne,49.350,4.2217,Saint-Martin,4,Reimois,Synopsis.php?id=WARMERIV,Warmeriville 
,,,,,,,,,,,,,,,,,,,,Yonne,47.909,3.7146,Notre-Dame,1,Outliers,Synopsis.php?id=PONTIGNY,Pontigny 
,,,,,,,,,,60.0,22.0,,,,,,,,,Aisne,49.413,3.2799,Saint-Maurice,2,Soissonais,Synopsis.php?id=VAUXREZI,Vauxrezis 
,,,,,,,,,,,,,,22.0,,,,,,Eure-et-Loir,48.411,1.7395,Saint-Léger,3,Perche,Synopsis.php?id=S-LEGR-A,Saint-Leger-des-Aubees 
,40.0,,,,,,,,,,,,,,,,,,,Oise,49.480,2.9551,Saint-Léger,2,Noyonnais,Synopsis.php?id=S-LEGR-B,Saint-Leger-aux-Bois 
,,,,,,,,,32.0,,,,,,,,,,,Seine-et-Marne,48.196,2.6579,La Nativité,2,Gâtinais,Synopsis.php?id=BOUGLIGN,Bougligny 
,,,,,,,,,,,,,,,,,,,,Aisne,49.513,3.1542,Saint-Pierre,4,Soissonais,Synopsis.php?id=BLERANCO,Blerancourt 
,,,,,,,,,,,,,,,,,,,,Aisne,49.354,3.6847,Saint-Remi,4,Soissonais,Synopsis.php?id=SERVAL,Serval 
,,,,,,,,,,,,,,,,,,,,Essonne,48.671,2.3238,Saints-Leu-et-Gilles,4,Parisis,Synopsis.php?id=EPINAY-O,Epinay-sur-Orge 
,,,,,,,,,,,,,,,22.0,,,,,Val-d'Oise,49.064,2.2335,Saint-Sulpice,3,Vexin,Synopsis.php?id=VILLI-AD,Villiers-Adam 
,,,,,,,,,,,,,,,,,,,,Marne,48.994,4.2431,Saint-Georges,4,Châlonais,Synopsis.php?id=MATOUGUE,Matougues 
,,,,,,,,,,,,,,,,,,,,Aisne,49.521,3.7530,Saint-Pierre,4,Laonnois,Synopsis.php?id=FESTIEUX,Festieux 
,,,,,,,,,,30.0,,,,27.0,,,,,,Aisne,49.371,3.1682,Saint-Bandry,2,Soissonais,Synopsis.php?id=S-BANDRY,Saint-Bandry 
